Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,nn
Carpodacus trifasciatus,Three-banded Rosefinch,thbros1,30552381,FALSE,Blodrosenfink
Carpodacus thura,Himalayan White-browed Rosefinch,whbros1,155302391,FALSE,
Carpodacus dubius,Chinese White-browed Rosefinch,cwbros1,204011511,FALSE,Glennerosenfink
Pinicola enucleator,Pine Grosbeak,pingro,274949571,TRUE,Konglebit
Pyrrhula nipalensis,Brown Bullfinch,brobul1,13000,FALSE,Nymfedompap
Pyrrhula waterstradti,Malay Bullfinch,,,FALSE,
Pyrrhula leucogenis,White-cheeked Bullfinch,whcbul1,203899241,FALSE,Kvitkinndompap
Pyrrhula aurantiaca,Orange Bullfinch,orabul1,173165901,FALSE,Oransjedompap
Pyrrhula erythrocephala,Red-headed Bullfinch,rehbul1,178301201,FALSE,Rustnakkedompap
Pyrrhula erythaca,Grey-headed Bullfinch,gyhbul2,568727551,FALSE,
Pyrrhula murina,Azores Bullfinch,eurbul1,203974821,FALSE,
Pyrrhula pyrrhula,Bullfinch,eurbul,310479711,TRUE,
P. p. cineracea,Grey Bullfinch,,,FALSE,
P. p. griseiventris,Grey-bellied Bullfinch,,,FALSE,
Rhodopechys alienus,African Crimson-winged Finch,,,FALSE,
Rhodopechys sanguineus,Eurasian Crimson-winged Finch,crwfin2,463236981,FALSE,
Bucanetes githagineus,Trumpeter Finch,trufin2,554968551,TRUE,Trompetarfink
Bucanetes mongolicus,Mongolian Finch,monfin2,632782272,FALSE,Steinfink
Agraphospiza rubescens,Blanford's Rosefinch,blaros1,636638295,FALSE,Raudfink
Callacanthis burtoni,Spectacled Finch,spefin1,175305361,FALSE,Sherpafink
Pyrrhoplectes epauletta,Gold-naped Finch,gonfin1,609066265,FALSE,Gullnakkefink
Procarduelis nipalensis,Dark-breasted Rosefinch,dabros1,30554011,FALSE,Magentafink
Leucosticte nemoricola,Plain Mountain-finch,plmfin1,204009481,FALSE,Brunfjellfink
Leucosticte brandti,Brandt's Mountain-finch,bhmfin1,615861127,FALSE,
Leucosticte arctoa,Asian Rosy-finch,asrfin1,646342455,FALSE,
Leucosticte tephrocotis,Grey-crowned Rosy-finch,gcrfin,224879861,FALSE,
Leucosticte atrata,Black Rosy-finch,bkrfin,253454781,TRUE,Svartfjellfink
Leucosticte australis,Brown-capped Rosy-finch,bcrfin,253474381,FALSE,Koloradofjellfink
Haemorhous mexicanus,House Finch,houfin,56843,TRUE,Husrosenfink
Haemorhous cassinii,Cassin's Finch,casfin,44966,TRUE,Raudkronerosenfink
Haemorhous purpureus,Purple Finch,purfin,229083971,TRUE,Purpurfink
Rhodospiza obsoleta,Desert Finch,desfin2,460188181,TRUE,Svartnebbfink
Rhynchostruthus socotranus,Socotra Grosbeak,gowgro3,627612680,FALSE,
Rhynchostruthus louisae,Somali Grosbeak,somgro1,634161425,FALSE,Somalifink
Rhynchostruthus percivali,Arabian Grosbeak,gowgro2,535690641,FALSE,
Chloris chloris,European Greenfinch,eurgre1,438522431,TRUE,Grønfink
Chloris sinica,Oriental Greenfinch,origre,281571,FALSE,
Chloris spinoides,Yellow-breasted Greenfinch,yebgre4,175305011,FALSE,
Chloris monguilloti,Vietnamese Greenfinch,viegre2,633778148,FALSE,Vietnamfink
Chloris ambigua,Black-headed Greenfinch,bkhgre1,204007141,FALSE,Yunnanfink
Linurgus olivaceus,Oriole Finch,orifin1,24294781,FALSE,Pirolfink
Crithagra citrinelloides,Abyssinian Citril,afrcit1,312921031,FALSE,
Crithagra frontalis,Yellow-browed Citril,wescit1,1559,FALSE,Plantasjeirisk
Crithagra hyposticta,East African Citril,soucit1,28072,FALSE,Bananirisk
Crithagra capistrata,Black-faced Canary,blfcan1,586896751,FALSE,Maskeirisk
Crithagra koliensis,Papyrus Canary,papcan1,591054101,FALSE,Papyrusirisk
Crithagra scotops,Forest Canary,forcan1,203938511,FALSE,Skogirisk
Crithagra leucopygia,White-rumped Seedeater,whrsee,631085900,FALSE,Kvitgumpirisk
Crithagra atrogularis,Black-throated Canary,bltcan1,627461005,FALSE,
Crithagra reichenowi,Reichenow's Seedeater,reisee2,13004,FALSE,Sitrongumpirisk
Crithagra xanthopygia,Yellow-rumped Seedeater,yerser1,31283581,FALSE,Kvithakeirisk
Crithagra rothschildi,Arabian Serin,olrser1,203934381,FALSE,Arabaririsk
Crithagra flavigula,Yellow-throated Seedeater,yetser1,31280651,FALSE,
Crithagra xantholaema,Salvadori's Seedeater,salser1,28073981,FALSE,Oromoirisk
Crithagra citrinipecta,Lemon-breasted Canary,,,FALSE,Sitronbrystirisk
Crithagra mozambica,Yellow-fronted Canary,yefcan,1235,FALSE,Savanneirisk
Crithagra donaldsoni,Northern Grosbeak-canary,norgrc1,312684001,FALSE,
Crithagra buchanani,Southern Grosbeak-canary,sougrc1,649281242,FALSE,Masaiirisk
Crithagra flaviventris,Yellow Canary,yelcan1,176715391,FALSE,Gulbukirisk
Crithagra dorsostriata,White-bellied Canary,whbcan1,312742211,FALSE,Kvitbukirisk
Crithagra sulphurata,Brimstone Canary,brican1,438886831,FALSE,Svovelirisk
Crithagra albogularis,White-throated Canary,whtcan1,606616731,FALSE,Kvitstrupeirisk
Crithagra striatipectus,Stripe-breasted Canary,reisee3,37845,FALSE,
Crithagra reichardi,Reichard's Seedeater,reisee4,13013,FALSE,
Crithagra canicapilla,West African Seedeater,sthsee3,,FALSE,
Crithagra gularis,Streaky-headed Seedeater,sthsee2,203938581,FALSE,
Crithagra mennelli,Black-eared Seedeater,blesee1,80398,FALSE,Svartkinnirisk
Crithagra tristriata,Brown-rumped Seedeater,brrsee1,609066792,FALSE,Kvitbrynirisk
Crithagra ankoberensis,Ankober Seedeater,ankser2,327478921,FALSE,Klippeirisk
Crithagra menachensis,Yemen Serin,yemser1,426551781,FALSE,
Crithagra striolata,Streaky Seedeater,strsee1,13017,FALSE,
Crithagra burtoni,Thich-billed Seedeater,thbsee1,1279,FALSE,
Crithagra melanochroa,Kipengere Seedeater,tansee1,137483,FALSE,
Crithagra rufobrunnea,Principe Seedeater,prisee1,96203,FALSE,Korthaleirisk
Crithagra concolor,Sao Tome Grosbeak,satgro1,247228541,FALSE,Saotomefink
Crithagra leucoptera,Protea Canary,procan1,177674111,FALSE,Proteairisk
Crithagra totta,Cape Siskin,capsis2,212083001,FALSE,
Crithagra symonsi,Drakensberg Siskin,drasis2,275710,FALSE,Drakensbergirisk
Linaria flavirostris,Twite,twite1,203946701,TRUE,Bergirisk
Linaria cannabina,Common Linnet,eurlin1,345449441,FALSE,Tornirisk
Linaria yemenensis,Yemen Linnet,yemlin1,423841141,FALSE,Gråhovudsisik
Linaria johannis,Warsangli Linnet,warlin1,618146529,FALSE,Rustgumpsisik
Acanthis flammea,Redpoll,redpol1,235463,FALSE,
Acanthis flammea cabaret,Lesser Redpoll,lesred1,255441391,FALSE,
Acanthis flammea flammea,Common Redpoll,comred3,203905621,FALSE,
Acanthis flammea rostrata,Greater Redpoll,,,FALSE,
Acanthis flammea hornemanni,Arctic Redpoll,hoared1,203974021,FALSE,
Loxia pytyopsittacus,Parrot Crossbill,parcro2,610033879,TRUE,Furukrossnebb
Loxia scotica,Scottish Crossbill,scocro1,441858351,FALSE,Skottekrossnebb
Loxia curvirostra,Red Crossbill,redcro,64047331,TRUE,
Loxia leucoptera,Two-barred Crossbill,whwcro,65099811,FALSE,
Loxia megaplaga,Hispaniolan Crossbill,hiscro,12991,FALSE,Hispaniolakrossnebb
Chrysocorythus estherae,Mountain Serin,mouser2,170525531,FALSE,
Chrysocorythus mindanensis,Mindanao Serin,mouser3,,FALSE,
Carduelis carduelis,European Goldfinch,eurgol,616288275,TRUE,
Carduelis caniceps,Eastern Goldfinch,eurgol2,459383941,FALSE,
Carduelis citrinella,Citril Finch,citfin1,66120171,FALSE,
Carduelis corsicana,Corsican Finch,corfin1,624941503,FALSE,Korsikairisk
Serinus serinus,European Serin,eurser1,203981951,TRUE,Gulirisk
Serinus canaria,Island Canary,comcan,95820321,FALSE,Kanariirisk
Serinus syriacus,Syrian Serin,syrser1,444880381,FALSE,Syriairisk
Serinus pusillus,Fire-fronted Serin,fifser1,463303591,TRUE,Raudpanneirisk
Serinus alario,Black-headed Canary,bkhcan2,278432,FALSE,
Serinus canicollis,Cape Canary,capcan1,394293651,FALSE,
Serinus flavivertex,Yellow-crowned Canary,yeccan1,1587,FALSE,
Serinus nigriceps,Ethiopian Siskin,abysis1,204011681,FALSE,Svarthetteirisk
Spinus thibetanus,Tibetan Siskin,tibser1,223892181,FALSE,Tibetirisk
Spinus spinus,Eurasian Siskin,eursis,203693691,TRUE,Grønsisik
Spinus pinus,Pine Siskin,pinsis,89549511,TRUE,Stripesisik
Spinus tristis,American Goldfinch,amegfi,94457,TRUE,Gulstillits
Spinus psaltria,Lesser Goldfinch,lesgol,22869,FALSE,Småstillits
Spinus lawrencei,Lawrence's Siskin,lawgol,452293841,FALSE,Gråstillits
Spinus atriceps,Black-capped Siskin,blcsis1,110802401,FALSE,Svartkronesisik
Spinus spinescens,Andean Siskin,andsis1,63546,FALSE,Paramosisik
Spinus yarellii,Yellow-faced Siskin,yefsis1,227190,FALSE,
Spinus cucullatus,Red Siskin,redsis1,63549,FALSE,Raudsisik
Spinus crassirostris,Thick-billed Siskin,thbsis1,203960101,FALSE,Tjukknebbsisik
Spinus magellanicus,Hooded Siskin,hoosis1,203694471,TRUE,Hettesisik
Spinus dominicensis,Antillean Siskin,antsis1,204022821,FALSE,Hispaniolasisik
Spinus siemiradzkii,Saffron Siskin,safsis1,286091,FALSE,Safransisik
Spinus olivaceus,Olivaceous Siskin,olisis1,508093531,FALSE,Olivensisik
Spinus notatus,Black-headed Siskin,blhsis1,612706552,FALSE,Svarthovudsisik
Spinus xanthogastrus,Yellow-bellied Siskin,yebsis1,63563,FALSE,Gulbuksisik
Spinus atratus,Black Siskin,blasis1,204006781,FALSE,Svartsisik
Spinus uropygialis,Yellow-rumped Siskin,yersis1,440881211,FALSE,Busksisik
Spinus barbatus,Black-chinned Siskin,blcsis2,700016,FALSE,Sørsisik
CALCARIIDAE,Longspurs,,,FALSE,
Calcarius lapponicus,Lapland Longspur,laplon,15178,FALSE,Lappsporv
Calcarius ornatus,Chestnut-collared Longspur,chclon,517057,TRUE,Præriesporv
Calcarius pictus,Smith's Longspur,smilon,32239701,FALSE,Tundrasporv
Rhynchophanes mccownii,McCown's Longspur,mcclon,191119,FALSE,Skjoldsporv
Plectrophenax nivalis,Snow Bunting,snobun,408255511,TRUE,
Plectrophenax hyperboreus,McKay's Bunting,mckbun,237703,FALSE,Kvitsporv
RHODINOCICHLIDAE,Thrush-tanager,,,FALSE,
Rhodinocichla rosea,Rosy Thrush-tanager,rottan2,389842151,FALSE,Rosentanagar
EMBERIZIDAE,Old World Buntings,,,FALSE,
Emberiza affinis,Brown-rumped Bunting,brrbun1,312681861,FALSE,Brungumpsporv
Emberiza lathami,Crested Bunting,crebun1,358482241,FALSE,Toppsporv
Emberiza melanocephala,Black-headed Bunting,blhbun1,467131771,FALSE,
Emberiza bruniceps,Red-headed Bunting,rehbun1,620103245,FALSE,Brunhovudsporv
Emberiza calandra,Corn Bunting,corbun1,203489791,FALSE,Kornsporv
Emberiza fucata,Chestnut-eared Bunting,chebun2,99003341,FALSE,Raudkinnsporv
Emberiza koslowi,Tibetan Bunting,tibbun1,203942291,FALSE,Tibetsporv
Emberiza jankowskii,Jankowski's Bunting,rubbun1,48693361,FALSE,Mandsjuriasporv
Emberiza cia,Rock Bunting,rocbun1,243710551,FALSE,
Emberiza cioides,Meadow Bunting,meabun1,44668831,FALSE,Engsporv
Emberiza godlewski,Godlewski's Bunting,godbun1,204027401,FALSE,Lisporv
Emberiza buchanani,Grey-necked Bunting,gyhbun1,633279825,FALSE,Raudbrystsporv
Emberiza cineracea,Cinereous Bunting,cinbun1,204005021,FALSE,Tyrkarsporv
Emberiza hortulana,Ortolan Bunting,ortbun1,15203,FALSE,Hortulan
Emberiza caesia,Cretzschmar's Bunting,crebun2,458877771,FALSE,Rustsporv
Emberiza cirlus,Cirl Bunting,cirbun1,204027471,FALSE,Hekksporv
Emberiza stewarti,White-capped Bunting,chbbun1,203962911,FALSE,Kalkhettesporv
Emberiza citrinella,Yellowhammer,yellow2,565398141,TRUE,Gulsporv
Emberiza leucocephalos,Pine Bunting,pinbun,142023321,FALSE,Kvithovudsporv
Emberiza cabanisi,Cabanis's Bunting,cabbun1,1514,FALSE,Gulbuksporv
Emberiza flaviventris,Golden-breasted Bunting,gobbun1,58483,FALSE,Gullbrystsporv
Emberiza polipleura,Somali Bunting,sombun1,28129011,FALSE,
Emberiza capensis,Cape Bunting,capbun1,177674101,FALSE,
Emberiza impetuani,Lark -like Bunting,lalbun1,608539954,FALSE,Nomadesporv
Emberiza socotrana,Socotra Bunting,socbun1,,FALSE,Granittsporv
Emberiza sahari,House Bunting,houbun3,608421936,FALSE,
Emberiza striolata,Striped Bunting,houbun2,204004951,FALSE,
Emberiza goslingi,Grey-throated Bunting,gosbun1,615173652,FALSE,
Emberiza tahapisi,Cinnamon-breasted Bunting,cibbun1,203950151,FALSE,
Emberiza elegans,Yellow-throated Bunting,yetbun1,447807051,FALSE,Gulstrupesporv
Emberiza siemsseni,Slaty Bunting,slabun1,204020561,FALSE,Skifersporv
Emberiza yessoensis,Ochre-rumped Bunting,ocrbun1,609071081,FALSE,Myrsporv
Emberiza schoeniclus,Reed Bunting,reebun,345310471,FALSE,
E. s. intermedia,Dark Reed Bunting,,,FALSE,
E. s. reiseri,Balkan Reed Bundting,,,FALSE,
E. s. pyrrhuloides,Southern Reed Bunting,,,FALSE,
Emberiza pallasi,Pallas's Bunting,palbun,620952614,FALSE,
Emberiza aureola,Yellow-breasted Bunting,yebbun,169485421,FALSE,Sibirsporv
Emberiza rustica,Rustic Bunting,rusbun,348160741,FALSE,Viersporv
Emberiza pusilla,Little Bunting,litbun,203974061,FALSE,Dvergsporv
Emberiza spodocephala,Black-faced Bunting,bkfbun1,528327801,FALSE,
Emberiza personata,Masked Bunting,bkfbun2,629027473,FALSE,
Emberiza sulphurata,Yellow Bunting,yelbun1,203929281,FALSE,Svovelsporv
Emberiza rutila,Chestnut Bunting,chebun1,203903371,FALSE,Kastanjesporv
Emberiza chrysophrys,Yellow-browed Bunting,yebbun1,611342425,FALSE,Gulbrynsporv
Emberiza tristrami,Tristram's Bunting,tribun1,609060293,FALSE,Amursporv
Emberiza variabilis,Grey Bunting,grybun,460119471,FALSE,Sotsporv
PASSERELLIDAE,New World Sparrows,,,FALSE,
Spizella passerina,Chipping Sparrow,chispa,534466,TRUE,Brunissesporv
Spizella pallida,Clay-colored Sparrow,clcspa,206428,FALSE,Grånakkesporv
Spizella atrogularis,Black-chinned Sparrow,bkcspa,224467,FALSE,Svarthakesporv
Spizella pusilla,Field Sparrow,fiespa,436286851,FALSE,
Spizella breweri,Brewer's Sparrow,brespa,264901351,FALSE,
Spizella wortheni,Worthen's Sparrow,worspa,261599511,FALSE,Einersporv
Amphispiza bilineata,Black-throated Sparrow,bktspa,358659611,FALSE,Svartstrupesporv
Amphispiza quinquestriata,Five-striped Sparrow,fisspa,265661561,FALSE,Sonorasporv
Chondestes grammacus,Lark Sparrow,larspa,104755291,FALSE,Lerkesporv
Calamospiza melanocorys,Lark Bunting,larbun,516637,FALSE,Svartsporv
Rhynchospiza stolzmanni,Tumbes Sparrow,tumspa1,13346,FALSE,Tumbessporv
Rhynchospiza strigiceps,Stripe-capped Sparrow,stcspa3,644461114,FALSE,
Peucaea sumichrasti,Cinnamon-tailed Sparrow,citspa1,157693241,FALSE,Kanelhalesporv
Peucaea carpalis,Rufous-winged Sparrow,ruwspa,109071,FALSE,Tornsporv
Peucaea ruficauda,Stripe-headed Sparrow,sthspa1,316215191,FALSE,Stripehovudsporv
Peucaea humeralis,Black-chested Sparrow,blcspa1,252641181,FALSE,Beltesporv
Peucaea mystacalis,Bridled Sparrow,brispa1,340193451,FALSE,Tyglesporv
Peucaea botterii,Botteri's Sparrow,botspa,382009931,FALSE,Mestissporv
Peucaea cassinii,Cassin's Sparrow,casspa,50231,TRUE,Apasjesporv
Peucaea aestivalis,Bachman's Sparrow,bacspa,306044,FALSE,Palmettosporv
Arremonops rufivirgatus,Olive Sparrow,olispa,175004061,FALSE,Olivensporv
Arremonops chloronotus,Green-backed Sparrow,grbspa1,160224941,FALSE,Grønryggsporv
Arremonops tocuyensis,Tocuyo Sparrow,tocspa1,365936311,FALSE,Tocuyosporv
Arremonops conirostris,Black-striped Sparrow,blsspa1,15149,FALSE,Akselerandosporv
Ammodramus savannarum,Grasshopper Sparrow,graspa,619741709,TRUE,Grashoppesporv
Ammodramus humeralis,Grassland Sparrow,graspa1,312633301,TRUE,
Ammodramus aurifrons,Yellow-browed Sparrow,yebspa1,67527,FALSE,Gulmaskesporv
Oreothraupis arremonops,Tanager Finch,tanfin1,474671331,FALSE,Tanagarsporv
Chlorospingus flavopectus,Common Bush-tanager,cobtan1,216416,FALSE,
Chlorospingus tacarcunae,Tacarcuna Bush-tanager,tabtan1,137722181,FALSE,Tacarcunatanagarsporv
Chlorospingus inornatus,Pirre Bush-tanager,pibtan1,616447132,FALSE,Pirretanagarsporv
Chlorospingus semifuscus,Dusky Bush-tanager,dubtan1,84279,FALSE,
Chlorospingus pileatus,Sooty-capped Bush-tanager,scbtan1,76564,FALSE,Breibryntanagarsporv
Chlorospingus parvirostris,Short-billed Bush-tanager,shbbut1,607973391,FALSE,Gulskjeggtanagarsporv
Chlorospingus hypophaeus,Orange-throated Bush-tanager,,,FALSE,
Chlorospingus flavigularis,Yellow-throated Bush-tanager,ytbtan1,623534925,FALSE,Gulhaketanagarsporv
Chlorospingus canigularis,Ashy-throated Bush-tanager,atbtan1,13210,FALSE,Gråstrupetanagarsporv
Arremon crassirostris,Sooty-faced Finch,soffin1,524295671,FALSE,Kvitskjeggsporv
Arremon castaneiceps,Olive Finch,olifin1,75701331,FALSE,
Arremon brunneinucha,Chestnut-capped Brush-finch,ccbfin,308529321,FALSE,
Arremon virenticeps,Green-striped Brush-finch,gsbfin1,553226901,FALSE,Grønkronekjerrsporv
Arremon costaricensis,Costa Rican Brush-finch,sthbrf3,601599061,FALSE,Costaricakjerrsporv
Arremon assimilis,Grey-browed Brush-finch,sthbrf8,203960031,FALSE,
Arremon basilicus,Sierra Nevasa Brush-finch,sthbrf4,167157,FALSE,Arhuacokjerrsporv
Arremon perijanus,Perija Brush-finch,sthbrf5,204716,FALSE,Perijakjerrsporv
Arremon torquatus,White-browed Brush-finch,sthbrf2,183282,FALSE,
Arremon atricapillus,Black-headed Brush-finch,sthbrf1,501454641,FALSE,
Arremon phaeopleurus,Caracas Brush-finch,sthbrf6,67490,FALSE,Mirandakjerrsporv
Arremon phygas,Paria Brush-finch,sthbrf7,382591411,FALSE,Kortbrynkjerrsporv
Arremon flavirostris,Saffron-billed Sparrow,sabspa1,626374115,FALSE,
Arremon axillaris,Yellow-mandibled Sparrow,pecspa2,361166871,FALSE,
Arremon taciturnus,Pectoral Sparrow,pecspa3,88826,FALSE,
Arremon semitorquatus,Half-collared Sparrow,hacspa1,291869551,FALSE,
Arremon franciscanus,Sao Francisco Sparrow,safspa1,257332601,FALSE,Caatingasporv
Arremon abeillei,Black-capped Sparrow,bkcspa1,203929871,FALSE,
Arremon nigriceps,Maranon Sparrow,bkcspa2,622554705,FALSE,
Arremon aurantiirostris,Orange-billed Sparrow,orbspa1,608769011,FALSE,Oransjenebbsporv
Arremon schegeli,Golden-winged Sparrow,gowspa1,597113441,FALSE,Sadelsporv
Pipilo ocai,Collared Towhee,coltow1,349779061,FALSE,Beltetovi
Pipilo chlorurus,Green-tailed Towhee,gnttow,346510421,FALSE,Grøntovi
Pipilo maculatus,Spotted Towhee,spotow,118621,TRUE,
Pipilo socorroensis,Socorro Towhee,,,FALSE,
Pipilo erythrophthalmus,Eastern Towhee,eastow,85221,FALSE,
†Pipilo naufragus,Bermuda Towhee,bertow1,,FALSE,
Pselliophorus tibialis,Yellow-thighed Finch,,,FALSE,Gulbuksesporv
Pselliophorus luteoventris,Yellow-green Finch,,,FALSE,
Atlapetes pileatus,Rufous-capped Brush-finch,rcbfin1,612706738,FALSE,Brunkronekjerrsporv
Atlapetes meridae,Merida Brush-finch,,,FALSE,
Atlapetes albofrenatus,Moustached Brush-finch,mobfin1,63598,FALSE,
Atlapetes semirufus,Ochre-breasted Brush-finch,obbfin1,325191211,FALSE,Kanelkjerrsporv
Atlapetes personatus,Tepui Brush-finch,tebfin1,182430,FALSE,Tepuikjerrsporv
Atlapetes albinucha,White-naped Brush-finch,wnbfin1,204027541,FALSE,
Atlapetes melanocephalus,Santa Marta Brush-finch,smbfin1,204008961,FALSE,Santamartakjerrsporv
Atlapetes pallidinucha,Pale-naped Brush-finch,pnbfin1,591553621,FALSE,Bleiknakkekjerrsporv
Atlapetes flaviceps,Yellow-headed Brush-finch,yehbrf1,405072011,FALSE,Gulhovudkjerrsporv
Atlapetes fuscoolivaceus,Dusky-headed Brush-finch,dhbfin1,336920511,FALSE,Magdalenakjerrsporv
Atlapetes crassus,Choco Brush-finch,tribrf1,284809801,FALSE,
Atlapetes tricolor,Tricolored Brush-finch,tribrf2,11096,FALSE,
Atlapetes leucopis,White-rimmed Brush-finch,wrbfin1,217593041,FALSE,Brillekjerrsporv
Atlapetes nigrifrons,Black-fronted Brush-finch,yebbru1,516030,FALSE,
Atlapetes latinuchus,Yellow-breasted Brush-finch,yebbru2,358061471,FALSE,
Atlapetes blancae,Antioquia Brush-finch,antbrf1,196139211,TRUE,Antioquiakjerrsporv
Atlapetes rufigenis,Rufous-eared Brush-finch,rebfin1,204011561,FALSE,
Atlapetes forbesi,Apurimac Brush-finch,apubrf1,75711981,FALSE,Apurimackjerrsporv
Atlapetes melanopsis,Black-spectacled Brush-finch,bksbrf1,622947441,FALSE,Maskekjerrsporv
Atlapetes schistaceus,Slaty Brush-finch,slabru1,67552,FALSE,
Atlapetes taczanowskii,Taczanowski's Brush-finch,slabru2,75703481,FALSE,
Atlapetes leucopterus,White-winged Brush-finch,wwbfin1,73338,FALSE,
Atlapetes paynteri,Cream-crowned Brush-finch,,,FALSE,
Atlapetes albiceps,White-headed Brush-finch,whbfin1,43226,FALSE,Kvithovudkjerrsporv
Atlapetes pallidiceps,Pale-headed Brush-finch,phbfin1,617943431,FALSE,Bleikhovudkjerrsporv
Atlapetes seebohmi,Bay-crowned Brush-finch,bcbfin1,75712621,FALSE,Inkakjerrsporv
Atlapetes nationi,Rusty-bellied Brush-finch,rbbfin1,75712731,FALSE,
Atlapetes canigenis,Cuzco Brush-finch,cuzbrf1,186944,FALSE,Cuscokjerrsporv
Atlapetes terborghi,Vilcabamba Brush-finch,vilbrf1,,FALSE,Vilcabambakjerrsporv
Atlapetes melanolaemus,Black-faced Brush-finch,bkfbrf1,203962641,FALSE,Svartmaskekjerrsporv
Atlapetes rufinucha,Bolivian Brush-finch,rnbfin1,240645,FALSE,
Atlapetes fulviceps,Fulvous-headed Brush-finch,fhbfin1,211619,FALSE,Brunhovudkjerrsporv
Atlapetes citrinellus,Yellow-striped Brush-finch,ysbfin1,213046,FALSE,Gulbrynkjerrsporv
Pezopetes capitalis,Large-footed Finch,laffin1,46236771,FALSE,Storfotsporv
Torreornis inexpectata,Zapata Sparrow,zapspa1,183583,FALSE,Zapatasporv
Melozone kieneri,Rusty-crowned Ground-sparrow,rcgspa1,107489061,FALSE,Brunkinnsporv
Melozone fusca,Canyon Towhee,cantow,56856,FALSE,
Melozone albicollis,White-throated Towhee,whttow1,612341065,FALSE,Kvitstrupetovi
Melozone crissalis,California Towhee,caltow,118849,FALSE,Kaliforniatovi
Melozone alberti,Albert's Towhee,,,FALSE,
Melozone biarcuata,Prevost's Ground-sparrow,pregrs1,167783,FALSE,
Melozone cabanisi,Costa Rican Ground-sparrow,pregrs2,57172461,FALSE,Kvittyglesporv
Melozone occipitalis,Grey-crowned Ground-sparrow,whegrs1,467909891,FALSE,
Melozone leucotis,White-eared Ground-sparrow,whegrs2,199561,FALSE,
Aimophila rufescens,Rusty Sparrow,russpa1,26970131,FALSE,Indianarsporv
Aimophila ruficeps,Rufous-crowned Sparrow,rucspa,434080381,FALSE,Rustkronesporv
Aimophila notosticta,Oaxaca Sparrow,oaxspa1,567754421,FALSE,Oaxacasporv
Junco vulcani,Volcano Junco,voljun1,55124141,FALSE,Vulkanjunko
Junco hyemalis,Dark-eyed Junco,daejun,94361,TRUE,
Junco insularis,Guadalupe Junco,daejun2,203962791,FALSE,Guadalupejunko
Junco phaeonotus,Yellow-eyed Junco,yeejun,109103,FALSE,
Junco bairdi,Baird's Junco,yeejun2,417293391,FALSE,Pericújunko
Zonotrichia capensis,Rufous-collared Sparrow,rucspa1,410550641,TRUE,Rustkragesporv
Zonotrichia querula,Qupanuaq,harspa,105763,TRUE,Gransporv
Zonotrichia albicollis,White-throated Sparrow,whtspa,227599,FALSE,Kvitstrupesporv
Zonotrichia leucophrys,White-crowned Sparrow,whcspa,629468141,TRUE,Kvitkronesporv
Zonotrichia atricapilla,Golden-crowned Sparrow,gocspa,49976,FALSE,Gulkronesporv
Passerella iliaca,Red Fox-sparrow,foxspa,136175,FALSE,Revesporv
Passerella unalaschcensis,Sooty Fox-sparrow,,,FALSE,
Passerella schistacea,Slate-colored Fox-sparrow,,,FALSE,
Passerella megarhyncha,Thick-billed Fox-sparrow,,,FALSE,
Passerella arborea,American Tree Sparrow,amtspa,163319,FALSE,Bjørkesporv
Ammospiza leconteii,Le Conte's Sparrow,lecspa,166841451,FALSE,Gråøyresporv
