Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,et
Arachnothera crassirostris,Thick-billed Spiderhunter,thbspi1,541487991,FALSE,
Arachnothera robusta,Long-billed Spiderhunter,lobspi1,614737168,FALSE,
Arachnothera longirostra,Little Spiderhunter,litspi1,452697621,FALSE,
Arachnothera dilutior,Palawan Spiderhunter,palspi2,303300171,FALSE,
Arachnothera flammifera,Orange-tufted Spiderhunter,ortspi1,615943637,FALSE,
Arachnothera hypogrammica,Purple-naped Spiderhunter,punsun1,453694191,FALSE,
Arachnothera juliae,Whitehead's Spiderhunter,whispi1,609673111,FALSE,
Arachnothera clarae,Naked-faced Spiderhunter,nafspi1,18635,FALSE,
Arachnothera chrysogenys,Yellow-eared Spiderhunter,yeespi1,37191851,FALSE,
Arachnothera magna,Streaked Spiderhunter,strspi1,203917871,FALSE,
Arachnothera flavigaster,Spectacled Spiderhunter,spespi2,608537324,FALSE,
Arachnothera affinis,Streaky-breasted Spiderhunter,stbspi2,189575581,FALSE,
Arachnothera modesta,Grey-breasted Spiderhunter,gybspi2,589343051,FALSE,
Chalcoparia sinegalensis,Ruby-cheeked Sunbird,rucsun2,610992689,FALSE,
Deleornis fraseri,Scarlet-tufted Sunbird,sctsun2,23340,FALSE,
Deleornis axillaris,Grey-headed Sunbird,gyhsun1,527795761,FALSE,
Anthreptes reichenowi,Plain-backed Sunbird,plbsun1,22662,FALSE,
Anthreptes anchietae,Anchieta's Sunbird,ancsun1,277204,FALSE,
Anthreptes simplex,Plain Sunbird,plasun1,101509181,FALSE,
Anthreptes malacensis,Brown-throated Sunbird,pltsun2,182414441,FALSE,
Anthreptes griseigullaris,Grey-throated Sunbird,,,FALSE,
Anthreptes rhodolaemus,Red-throated Sunbird,retsun3,213586,FALSE,
Anthreptes gabonicus,Mouse-brown Sunbird,mobsun1,643755302,FALSE,
Anthreptes longuemarei,Western Violet-backed Sunbird,wvbsun1,37229,FALSE,
Anthreptes orientalis,Eastern Violet-backed Sunbird,kvbsun1,33655901,FALSE,
Anthreptes neglectus,Uluguru Violet-backed Sunbird,uvbsun1,651798345,FALSE,
Anthreptes aurantius,Violet-tailed Sunbird,vitsun1,626069576,FALSE,
Anthreptes seimundi,Little Green Sunbird,ligsun2,396920351,FALSE,
Anthreptes rectirostris,Yellow-chinned Sunbird,grnsun1,433157311,FALSE,
Anthreptes tephrolaemus,Grey-chinned Sunbird,grnsun2,308900511,FALSE,
Anthreptes rubritorques,Banded Sunbird,bansun1,280503,FALSE,
Hedydipna collaris,Collared Sunbird,colsun2,203938341,FALSE,
Hedydipna platura,Pygmy Sunbird,pygsun2,634394845,FALSE,
Hedydipna metallica,Nile Valley Sunbird,nivsun2,27830931,FALSE,niiluse nektarilind
Hedydipna pallidigaster,Amani Sunbird,amasun2,625982356,FALSE,
Anabathmis reichenbachii,Reichenbach's Sunbird,reisun2,203990091,FALSE,
Anabathmis hartlaubii,Principe Sunbird,prisun2,632783655,FALSE,príncipe nektarilind
Anabathmis newtonii,Newton's Sunbird,newsun2,96212,FALSE,nõlva-nektarilind
Dreptes thomensis,Giant Sunbird,satsun1,632644571,FALSE,hiid-nektarilind
Anthobaphes violacea,Orange-breasted Sunbird,orbsun2,589931081,FALSE,
Cyanomitra verticalis,Green-headed Sunbird,gnhsun1,204022391,FALSE,
Cyanomitra bannermani,Bannerman's Sunbird,bansun3,397099561,FALSE,
Cyanomitra cyanolaema,Blue-throated Brown Sunbird,btbsun2,1177,FALSE,
Cyanomitra oritis,Cameroon Sunbird,camsun2,537229,FALSE,
Cyanomitra alinae,Blue-headed Sunbird,buhsun1,608949266,FALSE,
Cyanomitra olivacea,Olive Sunbird,eaosun1,645900287,FALSE,
Cyanomitra verreauxii,Mouse-coloured Sunbird,,,FALSE,
Chalcomitra adelberti,Buff-throated Sunbird,butsun2,203936031,FALSE,
Chalcomitra fuliginosa,Carmelite Sunbird,carsun2,1601,FALSE,
Chalcomitra rubescens,Green-throated Sunbird,gntsun1,300072261,FALSE,
Chalcomitra amethystina,Amethyst Sunbird,amesun2,203938381,FALSE,
Chalcomitra senegalensis,Scarlet-chested Sunbird,sccsun2,589753621,FALSE,
Chalcomitra hunteri,Hunter's Sunbird,hunsun2,14902,FALSE,
Chalcomitra balfouri,Socotra Sunbird,socsun2,625121433,FALSE,
Leptocoma zeylonica,Purple-rumped Sunbird,pursun3,255914691,FALSE,
Leptocoma minima,Crimson-backed Sunbird,crbsun2,614264649,FALSE,
Leptocoma brasiliana,Maroon-bellied Sunbird,vahsun1,164131,FALSE,
Leptocoma sperata,Purple-throated Sunbird,putsun3,203997791,FALSE,
Leptocoma juliae,Orange-lined Sunbird,,,FALSE,
Leptocoma aspasia,Black Sunbird,blksun1,166548171,FALSE,
Leptocoma calcostetha,Copper-throated Sunbird,cotsun2,334510861,FALSE,
Nectarinia bocagii,Bocage's Sunbird,bocsun2,501888031,FALSE,
Nectarinia purpureiventris,Purple-breasted Sunbird,pubsun3,1016,FALSE,
Nectarinia tacazze,Tacazze Sunbird,tacsun1,33720531,FALSE,
Nectarinia kilimensis,Bronze Sunbird,brosun1,14906,FALSE,
Nectarinia famosa,Malachite Sunbird,malsun1,203948561,FALSE,
Nectarinia johnstoni,Red-tufted Sunbird,retsun2,623280385,FALSE,pikksaba-nektarilind
Drepanorhynchus reichenowi,Golden-winged Sunbird,gowsun2,475713231,FALSE,
Aethopyga primigenia,Grey-hooded Sunbird,gyhsun2,623708661,FALSE,
Aethopyga boltoni,Apo Sunbird,moasun1,526850011,FALSE,
Ploceus nigrimentus,Black-chinned Weaver,bkcwea1,,FALSE,koldtiib-kangurlind
Ploceus bertrandi,Bertram's Weaver,berwea2,586073031,FALSE,kipa-kangurlind
Ploceus pelzelni,Slender-billed Weaver,slbwea1,652641310,FALSE,ahasnokk-kangurlind
Ploceus subpersonatus,Loango Weaver,loawea1,612366646,FALSE,ranniku-kangurlind
Ploceus luteolus,Little Weaver,litwea1,203974241,FALSE,sudaani kangurlind
Ploceus ocularis,Spectacled Weaver,spewea1,277264,FALSE,bantu kangurlind
Ploceus brachypterus,Olive-naped Weaver,bknwea1,203896611,FALSE,lääne-kangurlind/valjas-kangurlind
Ploceus nigricollis,Black-necked Weaver,bknwea2,1218,FALSE,lääne-kangurlind/valjas-kangurlind
Ploceus alienus,Strange Weaver,strwea1,112521061,FALSE,ülangu-kangurlind
Ploceus melanogaster,Black-billed Weaver,blbwea1,24837,FALSE,talaar-kangurlind
Ploceus capensis,Cape Weaver,capwea1,621767672,FALSE,aaloe-kangurlind
Ploceus temporalis,Bocage's Weaver,bocwea1,583183041,FALSE,oja-kangurlind
Ploceus subaureus,African Golden Weaver,afgwea1,200108301,FALSE,safran-kangurlind
Ploceus xanthops,Holub's Golden Weaver,hogwea1,1333,FALSE,viher-kangurlind
Ploceus aurantius,Orange Weaver,orawea1,203920881,FALSE,vesi-kangurlind
Ploceus heuglini,Heuglin's Masked Weaver,hemwea1,261231891,FALSE,harviku-kangurlind
Ploceus bojeri,Golden Palm Weaver,gopwea1,306622951,FALSE,reia-kangurlind
Ploceus castaneiceps,Taveta Golden Weaver,tagwea1,280234,FALSE,maasai kangurlind
Ploceus princeps,Principe Golden Weaver,prgwea1,95205,FALSE,príncipe kangurlind
Ploceus castanops,Northern Brown-throated Weaver,nbtwea1,609068668,FALSE,papüüruse-kangurlind
Ploceus xanthopterus,Southern Brown-throated Weaver,sbtwea1,203935411,FALSE,roo-kangurlind
Ploceus burnieri,Kilombero Weaver,kilwea1,135957,FALSE,kilombero kangurlind
Ploceus galbula,Rüppell's Weaver,ruewea1,626369859,FALSE,aksumi kangurlind
Ploceus taeniopterus,Northern Masked Weaver,nomwea1,315416111,FALSE,Niiluse kangurlind
Ploceus intermedius,Lesser Masked Weaver,lesmaw1,203937231,FALSE,mask-kangurlind
Ploceus velatus,Southern Masked Weaver,afmwea,623286423,FALSE,mask-kangurlind
Ploceus upembae,Upemba Masked Weaver,,,FALSE,
Ploceus katangae,Katanga Masked Weaver,kamwea1,,FALSE,katanga kangurlind
Ploceus ruweti,Lufira Masked Weaver,lalmaw1,,FALSE,lufira kangurlind
Ploceus reichardi,Tanganyika Masked Weaver,tanmaw1,,FALSE,soo-kangurlind
Ploceus vitellinus,Vitelline Masked Weaver,vimwea1,262754711,FALSE,savanni-kangurlind
Ploceus spekei,Speke's Weaver,spewea2,14478,FALSE,kiriselg-kangurlind
Ploceus spekeoides,Fox's Weaver,foxwea1,623441327,FALSE,uganda kangurlind
Ploceus cucullatus,Village Weaver,vilwea1,647764861,FALSE,küla-kangurlind
Ploceus grandis,Giant Weaver,giawea1,632784992,FALSE,suur-kangurlind
Ploceus castaneofuscus,Chestnut-and-black Weaver,viewea2,203912181,FALSE,ginea kangurlind/nõgi-kangurlind
Ploceus nigerrimus,Vieillot's Black Weaver,viewea3,1240,FALSE,ginea kangurlind/nõgi-kangurlind
Ploceus weynsi,Weyns's Weaver,weywea1,609068675,FALSE,ruskkülg-kangurlind
Ploceus golandi,Clarke's Weaver,clawea1,592148401,FALSE,suahiili kangurlind
Ploceus dicrocephalus,Juba Weaver,salwea1,21585651,FALSE,kuši kangurlind
Ploceus melanocephalus,Black-headed Weaver,blhwea1,393146571,FALSE,mustpea-kangurlind
Ploceus jacksoni,Golden-backed Weaver,gobwea1,203915341,FALSE,kuldselg-kangurlind
Ploceus badius,Cinnamon Weaver,cinwea1,,FALSE,kaneel-kangurlind
Ploceus rubiginosus,Chestnut Weaver,chewea1,280059,FALSE,Ruske-kangurlind
Ploceus aureonucha,Golden-naped Weaver,gonwea1,,FALSE,ituri kangurlind
Ploceus tricolor,Yellow-mantled Weaver,yemwea1,636339809,FALSE,porr-kangurlind
Ploceus albinucha,Maxwell's Black Weaver,mabwea1,203964871,FALSE,must-kangurlind
Ploceus nelicourvi,Nelicourvi Weaver,nelwea1,624427977,FALSE,roheselg-kangurlind
Ploceus sakalava,Sakalava Weaver,sakwea1,86450,FALSE,õnne-kangurlind
Ploceus hypoxanthus,Asian Golden Weaver,asgwea2,472418231,FALSE,kuld-kangurlind
Ploceus superciliosus,Compact Weaver,comwea1,1317,FALSE,ruugekiird-kangurlind
Ploceus benghalensis,Black-breasted Weaver,benwea1,30001291,FALSE,Lammi-kangurlind
Ploceus manyar,Streaked Weaver,strwea2,204024081,FALSE,triip-kangurlind
Ploceus philippinus,Baya Weaver,baywea1,621301463,TRUE,Riisi-kangurlind
Ploceus megarhynchus,Finn's Weaver,yelwea1,636091448,FALSE,terai-kangurlind
Ploceus bicolor,Dark-backed Weaver,forwea1,23639,FALSE,duett-kangurlind
Ploceus preussi,Preuss's Weaver,prewea1,23188,FALSE,ruskkiird-kangurlind
Ploceus dorsomaculatus,Yellow-capped Weaver,yecwea1,,FALSE,piho-kangurlind
Ploceus olivaceiceps,Olive-headed Weaver,olhwea1,592429411,FALSE,jägala-kangurlind
Ploceus nicolli,Usambara Weaver,usawea1,280389,FALSE,tanganjika kangurlind
Ploceus isignis,Brown-capped Weaver,brcwea1,242758151,FALSE,
Ploceus angolensis,Bar-winged Weaver,bawwea1,277130,FALSE,tüve-kangurlind
Ploceus sanctithomae,Sao Tome Weaver,satwea1,203963331,FALSE,ruuge-kangurlind
Ploceus flavipes,Yellow-legged Weaver,yelwea2,,FALSE,koldjalg-kangurlind
Malimbus coronatus,Red-crowned Malimbe,recmal2,311091,FALSE,tanu-kangurlind
Malimbus cassini,Cassin's Malimbe,bltmal1,1397,FALSE,palmi-kangurlind
Malimbus racheliae,Rachel's Malimbe,racmal1,562203321,FALSE,leekpugu-kangurlind
Malimbus ballmanni,Gola Malimbe,balmal2,646738283,FALSE,kruu kangurlind
Malimbus scutatus,Red-vented Malimbe,revmal1,311097,FALSE,ladva-kangurlind
Malimbus ibadanensis,Ibadan Malimbe,ibamal1,293027661,FALSE,joruba kangurlind
Malimbus nitens,Blue-billed Malimbe,gramal1,203921101,FALSE,hõbenokk-kangurlind
Malimbus rubricollis,Red-headed Malimbe,rehmal1,107870,FALSE,rähn-kangurlind
Malimbus erythrogaster,Red-bellied Malimbe,rebmal1,,FALSE,punakõht-kangurlind
Malimbus malimbicus,Crested Malimbe,cremal1,627807601,FALSE,tutt-kangurlind
Anaplectes leuconotos,Northern Red-headed Weaver,,,FALSE,
Anaplectes rubriceps,Southern Red-headed Weaver,rehwea1,625772282,FALSE,kapuuts-kangurlind
Anaplectes jubaensis,Red Weaver,rehwea3,,FALSE,puna-kangurlind
PRUNELLIDAE,Accentors,,,FALSE,
Prunella himalayana,Altai Accentor,himacc1,584980321,FALSE,taevaraat
Prunella collaris,Alpine Accentor,alpacc1,247806431,FALSE,mägiraat
Prunella immaculata,Maroon-backed Accentor,mabacc1,620525546,FALSE,metsraat
Prunella rubeculoides,Robin Accentor,robacc1,637263210,FALSE,punarind-raat
Prunella strophiata,Rufous-breasted Accentor,rubacc1,628418351,FALSE,triipraat
Prunella fulvescens,Brown Accentor,broacc1,483106661,FALSE,kiviraat
Prunella koslowi,Mongolian Accentor,monacc1,196375,FALSE,mongoolia raat
Prunella rubida,Japanese Accentor,japacc1,134561151,FALSE,jaapani raat
Prunella montanella,Siberian Accentor,sibacc,203927471,FALSE,siberi raat
Prunella modularis,Dunnock,dunnoc1,328664471,TRUE,Võsaraat
Prunella atrogularis,Black-throated Accentor,bltacc1,598132611,FALSE,mustkurk-raat
Prunella ocularis,Radde's Accentor,radacc2,396100241,FALSE,kadaka-kiviraat
P. o. fagani,Yemen Accentor,,,FALSE,
PEUCEDRAMIDAE,Olive Warbler,oliwar,21120,FALSE,
Peucedramus taeniatus,Olive Warbler,oliwar,21120,FALSE,pedakalind
UROCYNCHRAMIDAE,Przevalski's Rosefinch,,,FALSE,
Urocynchramus pylzowi,Przevalski's Rosefinch,przros1,30289001,TRUE,
PLOCEIDAE,Weavers,,,FALSE,
Bubalornis albirostris,White-billed Buffalo-weaver,wbbwea1,14419,FALSE,karja-kangurlind
Bubalornis niger,Red-billed Buffalo-weaver,rbbwea1,21726541,FALSE,punanokk-kangurlind
Dinemellia dinemelli,White-headed Buffalo-weaver,whbwea1,14423,FALSE,valgepea-kangurlind
Plocepasser mahali,White-browed Sparrow-weaver,wbswea1,14468,FALSE,valgekulm-kangurlind
Plocepasser superciliosus,Chestnut-crowned Sparrow-weaver,ccswea1,203974431,FALSE,ruugekiird-kangurlind
Plocepasser donaldsoni,Donaldson-Smith's Sparrow-weaver,dsswea1,14458,FALSE,kõnnu-kangurlind
Plocepasser rufoscapulatus,Chestnut-mantled Sparrow-weaver,cbswea1,611586425,FALSE,miombo-kangurlind
Histurgops ruficauda,Rufous-tailed Weaver,rutwea1,138956,FALSE,rästas-kangurlind
Sporopipes squamifrons,Scaly-feathered Finch,scawea1,616625577,FALSE,roosanokk-kangurlind
Sporopipes frontalis,Speckle-fronted Finch,spfwea1,138830331,FALSE,Pärllaup-kangurlind
Pseudonigrita arnaudi,Grey-capped Social-weaver,gyhsow1,14482,FALSE,leet-kangurlind
Pseudonigrita cabanisi,Black-capped Social-weaver,bcswea1,276697,FALSE,vandelnokk-kangurlind
Philetairus socius,Sociable Weaver,socwea1,610285398,FALSE,ühis-kangurlind
Amblyospiza albifrons,Thick-billed Weaver,growea1,203938331,FALSE,suurnokk-kangurlind
Quelea cardinalis,Cardinal Quelea,carque1,589193131,FALSE,hirsi-kangurlind
Quelea erythrops,Red-headed Quelea,rehque1,73406031,FALSE,punapea-kangurlind
Quelea quelea,Red-billed Quelea,rebque1,203936901,FALSE,vilja-kangurlind
Euplectes afer,Yellow-crowned Bishop,yecbis,81153821,FALSE,väike-kangurlind
Euplectes diadematus,Fire-fronted Bishop,fifbis1,26036,FALSE,punalaup-kangurlind
Euplectes aureus,Golden-backed Bishop,gobbis1,634780970,FALSE,rebuselg-kangurlind
Euplectes gierowii,Black Bishop,blabis1,580826991,FALSE,piiskop-kangurlind
Euplectes hordeaceus,Black-winged Bishop,blwbis1,609055430,FALSE,krae-kangurlind
Euplectes franciscanus,Northern Red Bishop,orabis1,310708,FALSE,põhja-kangurlind
Euplectes orix,Southern Red Bishop,redbis,278530,FALSE,lõuna-kangurlind
Euplectes nigroventris,Zanzibar Red Bishop,zanbis1,652297862,FALSE,tuli-kangurlind
Euplectes ardens,Red-collared Widowbird,recwid3,275464,FALSE,kaelus-kangurlind/händ-kangurlind
Euplectes laticauda,Red-cowled Widowbird,recwid2,609066539,FALSE,kaelus-kangurlind
Euplectes capensis,Yellow Bishop,yelbis1,1340,FALSE,kimalas-kangurlind
Euplectes macroura,Yellow-mantled Widowbird,yeswid2,310719,FALSE,pugal-kangurlind
Euplectes axillaris,Fan-tailed Widowbird,fatwid1,1523,FALSE,kiilsaba-kangurlind
Euplectes albonotatus,White-winged Widowbird,whwwid1,275065,FALSE,valgetiib-kangurlind
Euplectes hartlaubi,Marsh Widowbird,marwid1,203915241,FALSE,padu-kangurlind
Euplectes jacksoni,Jackson's Widowbird,jacwid1,14428,FALSE,kukk-kangurlind
Euplectes psammocromius,Montane Widowbird,,,FALSE,mägi-kangurlind
Euplectes progne,Long-tailed Widowbird,lotwid1,611494839,FALSE,händ-kangurlind
Foudia madagascariensis,Red Fody,redfod1,74635,FALSE,kinaver-kangurlind
Foudia aldabrana,Aldabra Fody,rehfod3,,FALSE,aldabra kangurlind
Foudia consobrina,Gran Comoro Fody,,,FALSE,
Foudia eminentissima,Red-headed Fody,rehfod1,,FALSE,komoori kangurlind
Foudia omissa,Forest Fody,forfod1,503918151,FALSE,mets-kangurlind
†Foudia delloni,Reunion Fody,reufod1,,FALSE,
Foudia rubra,Mauritius Fody,maufod1,74534,FALSE,mauritiuse kangurlind
Foudia sechellarum,Seychelles Fody,seyfod1,566337681,FALSE,seišelli kangurlind
Foudia flavicans,Rodrigues Fody,rodfod1,74612,FALSE,rodriguese kangurlind
Brachycope anomala,Bob-tailed Weaver,botwea1,1029,FALSE,töbi-kangurlind
Ploceus baglafecht,Baglafecht Weaver,bagwea1,1498,FALSE,salu-kangurlind
Ploceus bannermani,Bannerman's Weaver,banwea1,165202,FALSE,bamenda kangurlind
Ploceus batesi,Bates's Weaver,batwea1,,FALSE,pruunpea-kangurlind
Spermestes cucullata,Bronze Mannikin,broman1,277028,FALSE,pronksamadiin
Spermestes bicolor,Black-and-white Mannikin,bawman1,586945401,FALSE,eeben-amadiin
Spermestes fringilloides,Magpie Mannikin,magman1,277391,FALSE,karbus-amadiin
Odontospiza griseicapilla,Grey-headed Silverbill,,,FALSE,hallpea-amadiin
Lepidopygia nana,Madagascar Munia,madmun1,203959561,FALSE,madagaskari amadiin
Euodice cantans,African Silverbill,afrsil1,352323111,FALSE,aafrika leetamadiin
Euodice malabarica,Indian Silverbill,indsil,165228341,FALSE,india leetamadiin
Lonchura striata,White-rumped Munia,whrmun,550300901,FALSE,pugal-amadiin
Lonchura leucogastroides,Javan Munia,javmun1,524398831,FALSE,jaava pugal-amadiin
Lonchura fuscans,Dusky Munia,dusmun1,203957101,FALSE,kalimantani amadiin
Lonchura molucca,Black-faced Munia,blfmun1,33066,FALSE,maluku amadiin
Lonchura punctulata,Scaly-breasted Munia,nutman,200459821,TRUE,võrkamadiin
Lonchura kelaarti,Black-throated Munia,bltmun1,275469721,FALSE,kirikõht-amadiin
Lonchura leucogastra,White-bellied Munia,whbmun1,620701452,FALSE,valgekõht-amadiin
Lonchura tristissima,Streak-headed Mannikin,,,FALSE,tõmmuamadiin/tähnik-amadiin
Lonchura leucosticta,Whire-spotted Mannikin,,,FALSE,
Lonchura quinticolor,Five-coloured Mannikin,ficmun1,639986155,FALSE,timori ruskeamadiin
Lonchura malacca,Tricoloured Munia,trimun,81902271,FALSE,ruskeamadiin
Lonchura atricapilla,Chestnut Munia,chemun,352328691,FALSE,põhja-ruskeamadiin
Lonchura ferruginosa,White-capped Munia,whcmun1,,FALSE,jaava ruskeamadiin
Lonchura maja,White-headed Munia,whhmun1,51803711,FALSE,valgepea-amadiin
Lonchura pallida,Pale-headed Munia,pahmun1,56519091,FALSE,helepea-amadiin
Lonchura grandis,Grand Mannikin,gramun1,430927001,FALSE,sooamadiin
Lonchura vana,Grey-banded Mannikin,gybmun1,472002021,FALSE,arfaki amadiin
Lonchura caniceps,Grey-headed Mannikin,gyhmun1,640006894,TRUE,hallpea-amadiin
Lonchura nevermanni,Grey-crowned Mannikin,gycmun1,,FALSE,habeamadiin
Lonchura spectabilis,Hooded Mannikin,hoomun1,650866012,FALSE,tulisaba-amadiin
Lonchura forbesi,New Ireland Mannikin,neimun1,,FALSE,uusiirimaa amadiin
Lonchura hunsteini,Hunstein's Mannikin,motmun1,5510,FALSE,süsiamadiin
Lonchura flaviprymna,Yellow-rumped Mannikin,yermun1,630576125,FALSE,koldamadiin
Lonchura castaneothorax,Chestnut-breasted Mannikin,chbmun1,394311301,FALSE,roostepugu-amadiin
Lonchura stygia,Black Mannikin,blamun1,,FALSE,mustamadiin
Lonchura teerinki,Black-breasted Mannikin,blbmun1,,FALSE,mustpugu-amadiin
Lonchura monticola,Alpine Mannikin,alpmun1,118941641,FALSE,vööamadiin
Lonchura montana,Snow Mountain Mannikin,snmmun1,,FALSE,ülanguamadiin
Lonchura melaena,Buff-bellied Mannikin,bismun1,651259943,FALSE,uusbritannia amadiin
Lonchura fuscata,Timor Sparrow,timspa4,,FALSE,timori riisiamadiin
Lonchura oryzivora,Java Sparrow,javspa,190288771,FALSE,riisiamadiin
Heteromunia pectoralis,Pictorella Mannikin,picmun1,477573181,FALSE,pärlrind-amadiin
Stagonopleura bella,Beautiful Firetail,beafir1,629214683,FALSE,viiramadiin
Stagonopleura oculata,Red-eared Firetail,reefir1,613201727,FALSE,pärlamadiin
Stagonopleura guttata,Diamond Firetail,diafir1,639852712,FALSE,teemantamadiin
Oreostruthus fuliginosus,Mountain Firetail,moufir1,139570,FALSE,pruunamadiin
Emblema pictum,Painted Finch,paifir1,203888381,FALSE,helmes-amadiin
Neochmia temporalis,Red-browed Finch,rebfir1,164314,FALSE,punakulm-amadiin
Neochmia phaeton,Black-bellied Crimson Finch,crifin1,203978111,FALSE,karmiinamadiin
Neochmia evangelinae,White-bellied Crimson Finch,,,FALSE,
Neochmia ruficauda,Star Finch,stafin1,641039458,FALSE,kõrkja-amadiin
Neochmia modesta,Plum-headed Finch,plhfin1,633151986,FALSE,vöötamadiin
Poephila personata,Masked Finch,masfin1,640046075,FALSE,rohuamadiin
Poephila acuticauda,Long-tailed Finch,lotfin1,62824011,FALSE,pahlsaba-amadiin
Poephila cincta,Black-throated Finch,bltfin1,203886871,FALSE,mustkurk-amadiin
Taeniopygia guttata,Timor Zebra Finch,zebfin2,464320071,FALSE,sebra-amadiin
Taeniopygia castanotis,Australian Zebra Finch,chefin1,464320071,TRUE,
Taeniopygia bichenovii,Double-barred Finch,dobfin1,389666891,FALSE,kiritiib-amadiin
Erythrura hyperythra,Tawny-breasted Parrotfinch,tabpar1,69810671,FALSE,bambuse-roheamadiin
Erythrura prasina,Pin-tailed Parrotfinch,pitpar1,509850961,FALSE,malai roheamadiin
Erythrura viridifacies,Greed-faced Parrotfinch,grfpar1,204007041,FALSE,filipiini roheamadiin
Erythrura tricolor,Tricoloued Parrotfinch,tripar1,637195124,FALSE,türkiis-roheamadiin
Erythrura coloria,Red-eared Parrotfinch,reepar2,651787084,FALSE,mindanao roheamadiin
Erythrura trichroa,Blue-faced Parrotfinch,blfpar3,609065531,FALSE,sinipõsk-roheamadiin
Erythrura papuana,Papuan Parrotfinch,pappar1,,FALSE,suur-roheamadiin
Erythrura psittacea,Red-throated Parrotfinch,retpar3,173400741,FALSE,punakurk-roheamadiin
Erythrura cyaneovirens,Red-headed Parrotfinch,roypar1,139944,FALSE,punapea-roheamadiin
Erythrura pealii,Fiji Parrotfinch,fijpar1,633943464,FALSE,fidži roheamadiin
Erythrura kleinschmidti,Pink-billed Parrotfinch,pibpar1,,FALSE,suurnokk-roheamadiin
Erythrura gouldiae,Gouldian Finch,goufin3,614381559,TRUE,ehisamadiin
ESTRILDIDAE,Waxbills,,,FALSE,
Lagonosticta rara,Black-bellied Firefinch,blbfir1,403768141,FALSE,mustkõht-leekamadiin
Lagonosticta rufopicta,Bar-breasted Firefinch,babfir1,203943551,FALSE,jõgi-leekamadiin
Lagonosticta nitidula,Brown Firefinch,brnfir1,621629452,FALSE,hall-leekamadiin
Lagonosticta senegala,Red-billed Firefinch,rebfir2,31373721,FALSE,akaatsia-leekamadiin
Lagonosticta sanguinodorsalis,Rock Firefinch,rocfir1,465297971,FALSE,rünka-leekamadiin
Lagonosticta umbrinodorsalis,Chad Firefinch,reifir1,,FALSE,tšaadi leekamadiin
Lagonosticta rhodopareia,Jameson's Firefinch,jamfir1,438874641,FALSE,kõnnu-leekamadiin
Lagonosticta virata,Mali Firefinch,malfir1,650429853,FALSE,mali leekamadiin
Lagonosticta rubricata,African Firefinch,afffin,203936881,FALSE,võsa-leekamadiin
Lagonosticta vinacea,Vinaceous Firefinch,,,FALSE,bambuse-leekamadiin
